Year,Sex,Age,Risk,Value
10,1,1,3,192.15995097481348
10,1,1,4,0.0008788706011544859
10,1,1,5,4807.408062293828
10,1,1,6,159.91788903362925
10,1,1,7,203.74729544162446
10,1,2,0,107438.38062592021
10,1,2,1,100254.87336173015
10,1,2,2,9662.370255268948
10,1,2,3,638.0031705222657
10,1,2,4,0.22087408303513806
10,1,2,5,6061.230329202361
10,1,2,6,198.9073919478159
10,1,2,7,256.1966727373932
10,1,3,0,78892.07259431595
10,1,3,1,109296.64110581542
10,1,3,2,13316.245315804694
10,1,3,3,1333.9002645432938
10,1,3,4,3.8993560746434826
10,1,3,5,6833.905192901623
10,1,3,6,220.55169679342063
10,1,3,7,287.808306926794
10,1,4,0,58289.04245848225
10,1,4,1,112605.61014401221
10,1,4,2,16684.254627951996
10,1,4,3,2252.4141561527704
10,1,4,4,22.67776642545497
10,1,4,5,7280.495735975498
10,1,4,6,230.266300289432
10,1,4,7,305.131824548588
10,1,5,0,42943.41759131688
10,1,5,1,111212.20730485022
10,1,5,2,19509.28720139319
10,1,5,3,3325.125052776367
10,1,5,4,70.5590676175146
10,1,5,5,7446.197501612263
10,1,5,6,229.8857325612289
10,1,5,7,310.0964656201856
10,1,6,0,31926.36421997657
10,1,6,1,107912.89271417976
10,1,6,2,21977.905189432175
10,1,6,3,4537.773441219795
10,1,6,4,148.45806594139782
10,1,6,5,7495.9461788747285
10,1,6,6,225.2175943471049
10,1,6,7,309.74076103103397
10,1,7,0,23995.544397233934
10,1,7,1,103842.84733289477
10,1,7,2,24189.130399955106
10,1,7,3,5880.167691517573
10,1,7,4,241.7101325239695
10,1,7,5,7498.841998261836
10,1,7,6,218.8214981888329
10,1,7,7,307.07771394928477
10,1,8,0,17822.506730223475
10,1,8,1,97267.75493125446
10,1,8,2,25620.157864259734
10,1,8,3,7177.781447226099
10,1,8,4,330.5557534186919
10,1,8,5,7314.373780819256
10,1,8,6,206.67011619832428
10,1,8,7,296.4329836043053
10,1,9,0,12867.245733116828
10,1,9,1,87447.5222618269
10,1,9,2,25803.100878870795
10,1,9,3,8194.720553710558
10,1,9,4,391.69981140785825
10,1,9,5,6858.588658948351
10,1,9,6,187.01269982932533
10,1,9,7,274.79410382990557
10,1,10,0,9563.014542969278
10,1,10,1,80279.43559230979
10,1,10,2,26341.935294333303
10,1,10,3,9370.599056172123
10,1,10,4,433.4978560214193
10,1,10,5,6563.35958644251
10,1,10,6,172.93646469977926
10,1,10,7,260.09442945631247
10,1,11,0,7128.487929789275
10,1,11,1,73549.68110492958
10,1,11,2,26667.05679520914
10,1,11,3,10523.809240697088
10,1,11,4,448.39385987674694
10,1,11,5,6267.11247238477
10,1,11,6,160.10991953904758
10,1,11,7,245.92210616350695
10,1,12,0,5344.62008123554
10,1,12,1,67600.5435868419
10,1,12,2,26919.53830025132
10,1,12,3,11691.076191593449
10,1,12,4,440.68257602407454
10,1,12,5,6002.388660407711
10,1,12,6,149.39812320013297
10,1,12,7,233.58768235617404
10,1,13,0,3971.660413483188
10,1,13,1,61461.5565349502
10,1,13,2,26740.262010367882
10,1,13,3,12687.355305121171
10,1,13,4,416.7283827748347
10,1,13,5,5686.09130987881
10,1,13,6,138.31466469145522
10,1,13,7,219.68215383477374
10,1,14,0,2966.2406337032344
10,1,14,1,56184.077179897744
10,1,14,2,26558.612514998284
10,1,14,3,13683.545089694679
10,1,14,4,382.8281440192821
10,1,14,5,5415.518575103171
10,1,14,6,129.52048205157197
10,1,14,7,208.10392668632934
10,1,15,0,2223.9300879826283
10,1,15,1,51630.92862771068
10,1,15,2,26373.54314170558
10,1,15,3,14676.137644255234
10,1,15,4,343.4719557345057
10,1,15,5,5185.694910848676
10,1,15,6,122.74233616817638
10,1,15,7,198.59436253806325
10,1,16,0,1683.035272749329
10,1,16,1,48020.1723538351
10,1,16,2,26360.48786375564
10,1,16,3,15769.202286688176
10,1,16,4,302.2662307025787
10,1,16,5,5027.289937213237
10,1,16,6,118.71952536517489
10,1,16,7,192.3348803922072
10,1,17,0,1329.612642657159
10,1,17,1,46914.38732257533
10,1,17,2,27481.896014024733
10,1,17,3,17610.10186287388
10,1,17,4,262.1153935613629
10,1,17,5,5121.465022749223
10,1,17,6,122.39380148126277
10,1,17,7,196.56017319595298
10,1,18,0,986.1255447964318
10,1,18,1,42837.451203181445
10,1,18,2,26752.28122381364
10,1,18,3,18262.27936690094
10,1,18,4,224.77995537792026
10,1,18,5,4879.75381758416
10,1,18,6,117.22591057649811
10,1,18,7,187.52285108306359
10,1,19,0,739.6387037932955
10,1,19,1,39665.34727283456
10,1,19,2,26289.436228686816
10,1,19,3,19051.021644206547
10,1,19,4,191.126408232856
10,1,19,5,4717.023815301174
10,1,19,6,114.6870821446207
10,1,19,7,181.869479711238
10,1,20,0,552.6858494175651
10,1,20,1,36633.14047733938
10,1,20,2,25683.84518081328
10,1,20,3,19688.39042279784
10,1,20,4,161.32207966369637
10,1,20,5,4550.030855058872
10,1,20,6,112.35510927609957
10,1,20,7,176.19827606028332
10,1,21,0,411.45530090971795
10,1,21,1,33737.78439859038
10,1,21,2,24950.85313020326
10,1,21,3,20166.285856738796
10,1,21,4,135.68108049227746
10,1,21,5,4378.2257530934085
10,1,21,6,110.09408762646993
10,1,21,7,170.42818791674182
10,1,22,0,305.11316202204097
10,1,22,1,30969.700812326708
10,1,22,2,24101.468376723118
10,1,22,3,20476.19437371272
10,1,22,4,113.59142026112679
10,1,22,5,4200.268018118872
10,1,22,6,107.76232263937638
10,1,22,7,164.45321095814754
10,1,23,0,225.5908990810489
10,1,23,1,28359.786208715777
10,1,23,2,23176.10878532558
10,1,23,3,20638.480770052865
10,1,23,4,94.73590430496203
10,1,23,5,4020.4436945418606
10,1,23,6,105.38927993620432
10,1,23,7,158.40127626878288
10,1,24,0,166.53558197721512
10,1,24,1,25939.831867215722
10,1,24,2,22220.648890613127
10,1,24,3,20685.896532904993
10,1,24,4,78.76283130582758
10,1,24,5,3844.1971202080745
10,1,24,6,103.05339852779471
10,1,24,7,152.45566815261975
10,1,25,0,122.92815581325358
10,1,25,1,23730.757181241213
10,1,25,2,21275.171006684068
10,1,25,3,20653.07163605598
10,1,25,4,65.30015819341821
10,1,25,5,3676.292435999957
10,1,25,6,100.83290264888048
10,1,25,7,146.78222093517323
10,1,26,0,90.82623817523238
10,1,26,1,21733.338056915964
10,1,26,2,20366.63517216304
10,1,26,3,20568.77859763468
10,1,26,4,54.00794038895964
10,1,26,5,3519.4085796486693
10,1,26,6,98.75957759416967
10,1,26,7,141.4699198833285
10,1,27,0,67.23005383579512
10,1,27,1,19939.044710654052
10,1,27,2,19511.85902102086
10,1,27,3,20454.998613806634
10,1,27,4,44.5862147414664
10,1,27,5,3374.8662344729764
10,1,27,6,96.83697448354306
10,1,27,7,136.55902652835584
10,1,28,0,49.88945500284201
10,1,28,1,18334.624790248385
10,1,28,2,18722.935536148074
10,1,28,3,20332.011933997794
10,1,28,4,36.75666639673661
10,1,28,5,3243.4750865574256
10,1,28,6,95.06811256227384
10,1,28,7,132.07638292704289
10,1,29,0,37.19810721734694
10,1,29,1,16934.270375544165
10,1,29,2,18037.064512013378
10,1,29,3,20249.789333398523
10,1,29,4,30.277035262791525
10,1,29,5,3130.867570835512
10,1,29,6,93.62287174730817
10,1,29,7,128.2563304103059
10,1,30,0,27.803191063174452
10,1,30,1,15670.42076745554
10,1,30,2,17404.70360528889
10,1,30,3,20162.77279920964
10,1,30,4,24.896650572507465
10,1,30,5,3027.6813593650672
10,1,30,6,92.21452628663376
10,1,30,7,124.71563625591982
10,1,31,0,20.686189328893683
10,1,31,1,14421.20044174255
10,1,31,2,16701.94449186484
10,1,31,3,19929.47580674851
10,1,31,4,20.50104076039539
10,1,31,5,2911.6336372453334
10,1,31,6,90.12600356794398
10,1,31,7,120.52475432796538
10,1,32,0,15.403585272912895
10,1,32,1,13273.067424376528
10,1,32,2,16029.194342441911
10,1,32,3,19667.842172935187
10,1,32,4,16.87736473302254
10,1,32,5,2800.1813099796036
10,1,32,6,87.92899107172269
10,1,32,7,116.42116555972297
10,1,33,0,11.488417100406446
10,1,33,1,12227.386658910658
10,1,33,2,15398.38250000518
10,1,33,3,19397.646588009444
10,1,33,4,13.895117244454005
10,1,33,5,2695.2748873943297
10,1,33,6,85.70801981013189
10,1,33,7,112.4971137777632
10,1,34,0,8.585630745191633
10,1,34,1,11279.088520283836
10,1,34,2,14813.779386932636
10,1,34,3,19130.23820049342
10,1,34,4,11.435574264796651
10,1,34,5,2597.6173185981606
10,1,34,6,83.5133419498417
10,1,34,7,108.79426459650279
10,1,35,0,6.4251459328399445
10,1,35,1,10411.547848994665
10,1,35,2,14263.495683409556
10,1,35,3,18856.00590412301
10,1,35,4,9.409880053196618
10,1,35,5,2505.1214279751716
10,1,35,6,81.30288522661021
10,1,35,7,105.23592518970636
10,1,36,0,4.8055286289826125
10,1,36,1,9598.4488154753
10,1,36,2,13718.592102382394
10,1,36,3,18540.82164653982
10,1,36,4,7.744676121402268
10,1,36,5,2412.744875661212
10,1,36,6,78.9344925766673
10,1,36,7,101.61929513810533
10,1,37,0,3.5955185574762845
10,1,37,1,8846.571077684466
10,1,37,2,13193.51176189592
10,1,37,3,18206.94107525519
10,1,37,4,6.377321255949047
10,1,37,5,2323.1122654663154
10,1,37,6,76.5191544356762
10,1,37,7,98.06477235186415
10,1,38,0,2.6938651588635425
10,1,38,1,8160.11287911788
10,1,38,2,12700.971014510793
10,1,38,3,17875.731786653025
10,1,38,4,5.252185045188216
10,1,38,5,2238.5562495905874
10,1,38,6,74.15777874646918
10,1,38,7,94.68004129229274
10,1,39,0,2.0221882452147293
10,1,39,1,7537.450002261933
10,1,39,2,12246.064129145443
10,1,39,3,17558.90404252406
10,1,39,4,4.327747089186006
10,1,39,5,2160.0725346580025
10,1,39,6,71.90468977030949
10,1,39,7,91.51536910388288
10,1,40,0,1.5187306085984817
10,1,40,1,6962.392374981795
10,1,40,2,11809.54648922148
10,1,40,3,17233.02941872876
10,1,40,4,3.564771038847041
10,1,40,5,2084.362339627441
10,1,40,6,69.66745021934993
10,1,40,7,88.43760910650582
10,1,41,0,1.1392544401279872
10,1,41,1,6420.639259286967
10,1,41,2,11371.467109965379
10,1,41,3,16871.687391731135
10,1,41,4,2.938159205234337
10,1,41,5,2008.003879400078
10,1,41,6,67.3447340590899
10,1,41,7,85.30669942105793
10,1,42,0,0.853356591035915
10,1,42,1,5910.127223840675
10,1,42,2,10930.791313586915
10,1,42,3,16474.78592417738
10,1,42,4,2.4224060847314206
10,1,42,5,1930.8883571295319
10,1,42,6,64.94470548413292
10,1,42,7,82.12230008878807
10,1,43,0,0.6384456252617536
10,1,43,1,5431.8882332567955
10,1,43,2,10492.267782208184
10,1,43,3,16050.907081458752
10,1,43,4,1.9979916166943759
10,1,43,5,1853.9133128419344
10,1,43,6,62.50741203667698
10,1,43,7,78.92608149166252
10,1,44,0,0.4773121005851437
10,1,44,1,4987.260362301718
10,1,44,2,10062.085403043495
10,1,44,3,15611.209233774487
10,1,44,4,1.6486173096727126
10,1,44,5,1778.2179416175425
10,1,44,6,60.07936867260236
10,1,44,7,75.76938637429035
10,1,45,0,0.3544974945997567
10,1,45,1,4547.695929830418
10,1,45,2,9584.34753832963
10,1,45,3,15069.787946605673
10,1,45,4,1.3538489569395178
10,1,45,5,1693.9706803281176
10,1,45,6,57.33409075115854
10,1,45,7,72.23532885431132
10,1,46,0,0.26322329840656833
10,1,46,1,4144.964825509357
10,1,46,2,9125.776645828937
10,1,46,3,14531.420066894381
10,1,46,4,1.1170954343305077
10,1,46,5,1613.0022199099562
10,1,46,6,54.67626557794589
10,1,46,7,68.82981921498592
10,1,47,0,0.1950573914716497
10,1,47,1,3769.5413159915884
10,1,47,2,8670.498846816206
10,1,47,3,13973.050454449682
10,1,47,4,0.9222735846077383
10,1,47,5,1532.5378964134204
10,1,47,6,52.0162644064167
10,1,47,7,65.43616891219634
10,1,48,0,0.14401455903141247
10,1,48,1,3414.930233729532
10,1,48,2,8206.615008076373
10,1,48,3,13376.915499241159
10,1,48,4,0.7620066410339781
10,1,48,5,1450.5123932092908
10,1,48,6,49.28716850187423
10,1,48,7,61.967602039022374
10,1,49,0,0.1064988640365816
10,1,49,1,3098.136893698342
10,1,49,2,7779.203456781169
10,1,49,3,12817.826870470817
10,1,49,4,0.6299817627788087
10,1,49,5,1374.8901420637585
10,1,49,6,46.76230969902423
10,1,49,7,58.76515260963803
10,1,50,0,0.07840206184510123
10,1,50,1,2797.7029456771893
10,1,50,2,7340.084605889005
10,1,50,3,12218.965412912727
10,1,50,4,0.5211681816617036
10,1,50,5,1297.1952841155714
10,1,50,6,44.15611604516414
10,1,50,7,55.46809679650234
10,1,51,0,0.057533302026838755
10,1,51,1,2518.014346461729
10,1,51,2,6902.953709997983
10,1,51,3,11603.802251361092
10,1,51,4,0.4314129758592556
10,1,51,5,1219.8532005932125
10,1,51,6,41.552787138133944
10,1,51,7,52.1807509409838
10,1,52,0,0.04200791821235733
10,1,52,1,2254.6892768265247
10,1,52,2,6458.674363734879
10,1,52,3,10958.143741144802
10,1,52,4,0.35739854720853353
10,1,52,5,1141.2706246701632
10,1,52,6,38.899580362068576
10,1,52,7,48.83589794197235
10,1,53,0,0.03052823321315238
10,1,53,1,2009.2416594412869
10,1,53,2,6014.083573704791
10,1,53,3,10294.352990887386
10,1,53,4,0.2962959759379329
10,1,53,5,1062.6575602552036
10,1,53,6,36.23896440453584
10,1,53,7,45.48586639624712
10,1,54,0,0.022093008178786237
10,1,54,1,1782.8900491788715
10,1,54,2,5576.261847254149
10,1,54,3,9625.563223157902
10,1,54,4,0.24579892756815525
10,1,54,5,985.2622052454653
10,1,54,6,33.61458781171115
10,1,54,7,42.18456020628726
10,1,55,0,0.015874159981758822
10,1,55,1,1570.6086203246218
10,1,55,2,5132.810966584926
10,1,55,3,8931.597837873811
10,1,55,4,0.20406570264674503
10,1,55,5,906.9097805177868
10,1,55,6,30.95330318512806
10,1,55,7,38.839680300159316
10,1,56,0,0.011354679108384478
10,1,56,1,1377.3140595597274
10,1,56,2,4703.070288823099
10,1,56,3,8246.858943545403
10,1,56,4,0.16953924048013047
10,1,56,5,831.0023870698565
10,1,56,6,28.37191207862028
10,1,56,7,35.59708564157695
10,1,57,0,0.008089466438055661
10,1,57,1,1202.9171489253256
10,1,57,2,4291.727302619773
10,1,57,3,7581.022522041812
10,1,57,4,0.1410651469202289
10,1,57,5,758.3689617401823
10,1,57,6,25.899468234587857
10,1,57,7,32.49279244820978
10,1,58,0,0.005733499183026466
10,1,58,1,1045.136643522998
10,1,58,2,3895.7711558651717
10,1,58,3,6930.261209498076
10,1,58,4,0.1175619923184518
10,1,58,5,688.4811588781004
10,1,58,6,23.51860552933613
10,1,58,7,29.50470086661508
10,1,59,0,0.004040151184870466
10,1,59,1,902.7572857101901
10,1,59,2,3515.4689450401142
10,1,59,3,6296.309641215546
10,1,59,4,0.09810873925153649
10,1,59,5,621.3834914426862
10,1,59,6,21.231360728902185
10,1,59,7,26.63506207303927
10,1,60,0,0.0028300474644141916
10,1,60,1,775.1259717373812
10,1,60,2,3153.106216409823
10,1,60,3,5684.419005017126
10,1,60,4,0.08195038897953148
10,1,60,5,557.4730753622708
10,1,60,6,19.051693478312707
10,1,60,7,23.901106549627006
10,1,61,0,0.0019695038971246745
10,1,61,1,661.1924477811009
10,1,61,2,2809.342903553005
10,1,61,3,5096.899842540926
10,1,61,4,0.0685162061501524
10,1,61,5,496.85891370304364
10,1,61,6,16.98363571209633
10,1,61,7,21.3076570277268
10,1,62,0,0.0013590684435983717
10,1,62,1,559.2344660006603
10,1,62,2,2481.5815145655774
10,1,62,3,4530.082538981147
10,1,62,4,0.05736492818666835
10,1,62,5,439.07564877820465
10,1,62,6,15.011536087072141
10,1,62,7,18.83490874758805
10,1,63,0,0.0009283990053623938
10,1,63,1,468.23035574984095
10,1,63,2,2169.6793676299962
10,1,63,3,3984.5483525207387
10,1,63,4,0.0480899622704281
10,1,63,5,384.08672657465667
10,1,63,6,13.134288364682245
10,1,63,7,16.481285712547244
10,1,64,0,0.0006277870489271052
10,1,64,1,388.0626084591334
10,1,64,2,1877.559087876304
10,1,64,3,3468.2272609279703
10,1,64,4,0.04037372534120581
10,1,64,5,332.5691689810272
10,1,64,6,11.375074007707985
10,1,64,7,14.275648028221099
10,1,65,0,0.0011403174099054233
10,1,65,1,1422.015774964011
10,1,65,2,8523.283372068323
10,1,65,3,15890.333256498785
10,1,65,4,0.0
10,1,65,5,1496.890023871913
10,1,65,6,51.09969756147767
10,1,65,7,64.0227861047563
10,2,0,0,51000.57905880736
10,2,0,1,12898.938157178782
10,2,0,2,618.1987104652243
10,2,0,3,0.0
10,2,0,4,1.1457901660096688e-22
10,2,0,5,733.8470142577058
10,2,0,6,24.86086410970941
10,2,0,7,31.202160727392364
10,2,1,0,47231.69723643702
10,2,1,1,26538.939623802988
10,2,1,2,1901.2552306471975
10,2,1,3,63.01177294086371
10,2,1,4,0.0004222747531390598
10,2,1,5,1554.7758215296153
10,2,1,6,52.408523729934565
10,2,1,7,66.04645956482766
10,2,2,0,42596.868771271365
10,2,2,1,39990.43323229333
10,2,2,2,3843.716722458987
10,2,2,3,257.8530342752976
10,2,2,4,0.09264737302731059
10,2,2,5,2418.301499842175
10,2,2,6,80.98473139861377
10,2,2,7,102.59541067673061
10,2,3,0,37284.18581480511
10,2,3,1,52123.536761216885
10,2,3,2,6324.600394381946
10,2,3,3,644.4933786430961
10,2,3,4,1.888036894260064
10,2,3,5,3260.860225080566
10,2,3,6,108.32011155746079
10,2,3,7,138.09544187376767
10,2,4,0,31658.690082921534
10,2,4,1,61956.24852306003
10,2,4,2,9126.433189876316
10,2,4,3,1255.6681879554405
10,2,4,4,12.547823233392672
10,2,4,5,4009.795336427066
10,2,4,6,131.9269308975533
10,2,4,7,169.41649063181197
10,2,5,0,26194.987864451006
10,2,5,1,69059.83986899468
10,2,5,2,12018.124354818647
10,2,5,3,2092.015249201438
10,2,5,4,43.86309618250335
10,2,5,5,4631.219811060025
10,2,5,6,150.657386720561
10,2,5,7,195.07948554171676
10,2,6,0,21659.244279059836
10,2,6,1,74963.83238541456
10,2,6,2,15106.64081154564
10,2,6,3,3192.255130790985
10,2,6,4,102.92185676086395
10,2,6,5,5218.661858153865
10,2,6,6,167.61773910915895
10,2,6,7,219.0068219965674
10,2,7,0,17861.250361827857
10,2,7,1,79686.80933979983
10,2,7,2,18312.188310122623
10,2,7,3,4564.956632228423
10,2,7,4,184.61315824397346
10,2,7,5,5770.248524640258
10,2,7,6,182.85449330855056
10,2,7,7,241.1290279936588
10,2,8,0,14317.66007065101
10,2,8,1,81218.09929519735
10,2,8,2,21029.343851418434
10,2,8,3,6054.158760824238
10,2,8,4,273.91786787356756
10,2,8,5,6126.738103988465
10,2,8,6,191.37183729668223
10,2,8,7,254.81518874584503
10,2,9,0,10945.06133203197
10,2,9,1,78083.53578413592
10,2,9,2,22555.075831055085
10,2,9,3,7376.310607666045
10,2,9,4,345.9176450762167
10,2,9,5,6144.32073051699
10,2,9,6,188.9502857458249
10,2,9,7,254.26146740051357
10,2,10,0,8502.637767977238
10,2,10,1,75742.73135220085
10,2,10,2,24217.52305964027
10,2,10,3,8885.094638063822
10,2,10,4,402.97096103256314
10,2,10,5,6212.367016257188
10,2,10,6,188.37685235485088
10,2,10,7,255.93649930996085
10,2,11,0,6588.067543505504
10,2,11,1,72922.32308188487
10,2,11,2,25635.65918836234
10,2,11,3,10443.109397064862
10,2,11,4,436.2181805092302
10,2,11,5,6232.598963653478
10,2,11,6,186.74043947248694
10,2,11,7,255.81552695677638
10,2,12,0,5100.177610547603
10,2,12,1,69920.9074867921
10,2,12,2,26862.347032687292
10,2,12,3,12044.550608116426
10,2,12,4,445.40237976479574
10,2,12,5,6226.481515805793
10,2,12,6,184.7896999095569
10,2,12,7,254.81322602617604
10,2,13,0,3884.3214665507016
10,2,13,1,65791.94123019413
10,2,13,2,27476.722862380364
10,2,13,3,13456.871672697438
10,2,13,4,434.0227462286522
10,2,13,5,6104.414964404593
10,2,13,6,179.73318148951705
10,2,13,7,249.2075383643611
10,2,14,0,2949.7796519727776
10,2,14,1,61660.94772916747
10,2,14,2,27851.779045733983
10,2,14,3,14802.008935158774
10,2,14,4,407.1951585079973
10,2,14,5,5961.455762823989
10,2,14,6,174.61771697364736
10,2,14,7,242.9744483604418
10,2,15,0,2238.0076281951324
10,2,15,1,57705.17473333489
10,2,15,2,28060.42412453038
10,2,15,3,16088.883006722761
10,2,15,4,370.90355537050283
10,2,15,5,5814.4694983113695
10,2,15,6,169.89258703054878
10,2,15,7,236.7798825783131
10,2,16,0,1711.4574253593923
10,2,16,1,54432.60265444276
10,2,16,2,28374.33367909378
10,2,16,3,17461.511295028078
10,2,16,4,330.59869274372255
10,2,16,5,5717.882233308482
10,2,16,6,167.16537636487809
10,2,16,7,232.847416865127
10,2,17,0,1363.9597715066527
10,2,17,1,53596.67151281014
10,2,17,2,29808.2813645904
10,2,17,3,19602.614824140048
10,2,17,4,289.6673406734093
10,2,17,5,5870.627570485836
10,2,17,6,172.68673382062508
10,2,17,7,239.45323520721254
10,2,18,0,1018.4422116737579
10,2,18,1,49313.42273901774
10,2,18,2,29212.67087033877
10,2,18,3,20432.225077479165
10,2,18,4,250.51196586673387
10,2,18,5,5636.06419931027
10,2,18,6,166.29683335900148
10,2,18,7,230.0595259672049
10,2,19,0,767.3013366730003
10,2,19,1,45803.523409487
10,2,19,2,28807.594378193236
10,2,19,3,21348.892128233332
10,2,19,4,214.24130539751707
10,2,19,5,5463.825159935959
10,2,19,6,162.13566205073198
10,2,19,7,223.37215622453144
10,2,20,0,575.0745670413081
10,2,20,1,42318.9551414702
10,2,20,2,28188.934804969074
10,2,20,3,22056.014841663655
10,2,20,4,181.57208613463155
10,2,20,5,5270.662149096772
10,2,20,6,157.4925203806432
10,2,20,7,215.88890871416697
10,2,21,0,429.1524410848001
10,2,21,1,38926.885745858875
10,2,21,2,27403.132704248103
10,2,21,3,22563.309528900958
10,2,21,4,153.19347166178053
10,2,21,5,5063.246351585507
10,2,21,6,152.48182700746003
10,2,21,7,207.84978416213443
10,2,22,0,318.8120822926894
10,2,22,1,35640.3845379515
10,2,22,2,26466.78974002497
10,2,22,3,22863.39817821725
10,2,22,4,128.52558256138965
10,2,22,5,4842.4493051580475
10,2,22,6,147.06838742245134
10,2,22,7,199.26562814753098
10,2,23,0,236.0075885736115
10,2,23,1,32512.67345167237
10,2,23,2,25428.27355527222
10,2,23,3,22981.13499748986
10,2,23,4,107.3028913513786
10,2,23,5,4615.151309401367
10,2,23,6,141.41664865311776
10,2,23,7,190.40098636783796
10,2,24,0,174.34365642732945
10,2,24,1,29594.66200436442
10,2,24,2,24342.55751548956
10,2,24,3,22956.18585487406
10,2,24,4,89.20887947219178
10,2,24,5,4389.373237835044
10,2,24,6,135.73957275896163
10,2,24,7,181.57201617084183
10,2,25,0,128.74132693321368
10,2,25,1,26925.64365935241
10,2,25,2,23262.280201840407
10,2,25,3,22834.76421250476
10,2,25,4,73.89711211631342
10,2,25,5,4172.758526145582
10,2,25,6,130.2485570226384
10,2,25,7,173.0836049353898
10,2,26,0,95.15082701624819
10,2,26,1,24515.99936633173
10,2,26,2,22223.46424575383
10,2,26,3,22655.511935584957
10,2,26,4,61.02948150092247
10,2,26,5,3969.9576270637745
10,2,26,6,125.06948233548778
10,2,26,7,165.1207623494461
10,2,27,0,70.44771686773913
10,2,27,1,22357.35973869996
10,2,27,2,21245.50664468991
10,2,27,3,22444.589199800204
10,2,27,4,50.28413590894204
10,2,27,5,3782.9508924687666
10,2,27,6,120.25375849799626
10,2,27,7,157.76163532382728
10,2,28,0,52.28555566436005
10,2,28,1,20434.515579576106
10,2,28,2,20342.185486873168
10,2,28,3,22225.69357666687
10,2,28,4,41.35549536326234
10,2,28,5,3612.911761422802
10,2,28,6,115.83558555363582
10,2,28,7,151.05431400685578
10,2,29,0,38.98807782380807
10,2,29,1,18760.829000425118
10,2,29,2,19553.698845828418
10,2,29,3,22053.764323297906
10,2,29,4,33.97320756814852
10,2,29,5,3466.03193333169
10,2,29,6,112.0232653097866
10,2,29,7,145.2618216458831
10,2,30,0,29.142519760247986
10,2,30,1,17260.780010956692
10,2,30,2,18827.651791960623
10,2,30,3,21881.32468387005
10,2,30,4,27.855007252625928
10,2,30,5,3332.19284065432
10,2,30,6,108.49357825556365
10,2,30,7,139.9619513837468
10,2,31,0,21.68359199535234
10,2,31,1,15801.302164206467
10,2,31,2,18032.66427820843
10,2,31,3,21559.042632383156
10,2,31,4,22.868323285076873
10,2,31,5,3187.51771306307
10,2,31,6,104.45811334715017
10,2,31,7,134.14837423063383
10,2,32,0,16.146799349787802
10,2,32,1,14472.242863011299
10,2,32,2,17275.240126853227
10,2,32,3,21213.03385728292
10,2,32,4,18.769168174644552
10,2,32,5,3050.594143047326
10,2,32,6,100.54736120610636
10,2,32,7,128.6117426718002
10,2,33,0,12.042974689634299
10,2,33,1,13271.946781245762
10,2,33,2,16567.61368041092
10,2,33,3,20864.375537670818
10,2,33,4,15.406233615549587
10,2,33,5,2923.277148930111
10,2,33,6,96.83834048273653
10,2,33,7,123.43653645300799
10,2,34,0,9.000160084046716
10,2,34,1,12191.942382148147
10,2,34,2,15913.73729657032
10,2,34,3,20524.839213091956
10,2,34,4,12.64216381664283
10,2,34,5,2806.0313753917953
10,2,34,6,93.36327181070858
10,2,34,7,118.64886958329906
10,2,35,0,6.735398941106182
10,2,35,1,11211.909393945049
10,2,35,2,15300.569007136408
10,2,35,3,20184.04090231985
10,2,35,4,10.373695924833166
10,2,35,5,2696.3807296282957
10,2,35,6,90.05424345258443
10,2,35,7,114.14957101795615
10,2,36,0,5.037597218193246
10,2,36,1,10301.60102571046
10,2,36,2,14697.025776013543
10,2,36,3,19805.602407698425
10,2,36,4,8.515552791470371
10,2,36,5,2588.730367853649
10,2,36,6,86.73643988190106
10,2,36,7,109.70636745832886
10,2,37,0,3.769166329545504
10,2,37,1,9466.207543513048
10,2,37,2,14118.015923062974
10,2,37,3,19412.76788735438
10,2,37,4,6.995110154324535
10,2,37,5,2485.6366122799914
10,2,37,6,83.50846950038002
10,2,37,7,105.43236559597828
10,2,38,0,2.8239734854063134
10,2,38,1,8708.377532249478
10,2,38,2,13576.593375657827
10,2,38,3,19027.70642064815
10,2,38,4,5.748295491394073
10,2,38,5,2389.3419143703504
10,2,38,6,80.45755687129638
10,2,38,7,101.42702747579773
10,2,39,0,2.119858429915427
10,2,39,1,8024.828501323236
10,2,39,2,13077.762218230406
10,2,39,3,18662.311431381928
10,2,39,4,4.727236471837084
10,2,39,5,2300.6846622262387
10,2,39,6,77.62217298414228
10,2,39,7,97.72971394606623
10,2,40,0,1.5920851602469828
10,2,40,1,7397.095499319927
10,2,40,2,12600.700349824925
10,2,40,3,18291.284219360532
10,2,40,4,3.88715857228901
10,2,40,5,2215.97360884442
10,2,40,6,74.88597101837897
10,2,40,7,94.18665194783694
10,2,41,0,1.194280923473037
10,2,41,1,6809.054859905485
10,2,41,2,12124.06294559281
10,2,41,3,17886.4062460213
10,2,41,4,3.1992206913556314
10,2,41,5,2131.4460580898894
10,2,41,6,72.12788869404086
10,2,41,7,90.64024208414041
10,2,42,0,0.8945744040723943
10,2,42,1,6257.6560310519935
10,2,42,2,11646.463003444422
10,2,42,3,17447.198378570756
10,2,42,4,2.634509137472227
10,2,42,5,2046.8493806828121
10,2,42,6,69.34478011837554
10,2,42,7,87.08166831349573
10,2,43,0,0.6692832082490947
10,2,43,1,5743.267817335995
10,2,43,2,11172.66711505739
10,2,43,3,16982.358307825216
